backend,seed,inter_node_distance_km,database_size_log,num_nodes,query_id,src,dst,hop_distance,success,failure_reason,tts_ms,fidelity,pair_arrival_ms
acp_m6,43,40.0,10,25,1,router_7,router_12,3,True,,3163.44243751,0.8817708039769914,228.062;337.103;345.643;459.184;512.724;561.085;637.125;690.666;976.708;1041.649;1079.069;1125.109;1147.149;1220.190;1297.050;1358.991;1366.711;1419.651;1477.711;1513.712;1553.312;1888.772;1953.873;1994.813;2019.173;2078.034;2152.494;2206.035;2229.295;2237.235;2265.955;2350.316;2508.177;2539.977;2582.938;2637.898;2696.758;2717.219;2758.019;2986.381;3114.242;3163.442
acp_m6,43,40.0,10,25,2,router_7,router_12,3,True,,2923.40176251,0.8759678899966967,54.960;136.561;318.363;366.963;433.564;459.364;479.764;621.366;760.567;765.967;818.168;854.768;876.208;906.649;979.089;1001.769;1041.809;1086.429;1181.830;1189.630;1239.431;1594.091;1657.092;1744.693;1793.733;1903.694;2021.296;2086.236;2157.777;2173.217;2204.337;2412.379;2454.538;2553.539;2643.980;2687.920;2702.460;2781.140;2799.141;2840.601;2870.001;2923.402
acp_m6,43,40.0,10,25,12,router_10,router_12,4,False,,0.0,0.0,252.962;352.863;456.804;593.146;756.947;812.747;916.688;1015.089;1078.230;1167.771;1328.712;1349.853;1400.393;1519.334;1646.076;1714.476;1756.776;1779.117;1816.017;2003.959;2051.359
acp_m6,43,40.0,10,25,13,router_10,router_12,4,True,,3825.26667501,0.8173798908230694,41.460;180.202;305.003;344.903;394.844;423.184;512.585;523.525;604.825;671.726;724.066;752.407;950.708;1043.249;1153.650;1354.571;1444.111;1472.171;1552.872;1650.672;1742.473;2159.434;2253.335;2282.735;2361.476;2425.816;2460.616;2471.557;2590.498;2717.399;2791.199;2800.339;2873.080;3014.822;3090.722;3181.861;3218.161;3368.462;3452.064;3610.465;3804.867;3825.267
acp_m6,43,40.0,10,25,14,router_10,router_12,4,True,,4047.69315001,0.8182531242385962,142.261;246.062;354.363;436.704;487.105;511.845;571.245;642.646;792.047;828.788;851.128;885.028;1053.329;1147.070;1222.811;1276.212;1300.512;1392.312;1495.213;1621.274;1714.574;2217.936;2291.276;2355.177;2387.717;2454.458;2519.858;2550.159;2672.560;2770.360;2936.102;3005.403;3049.863;3119.524;3299.066;3347.126;3438.387;3506.848;3737.310;3894.572;3970.232;4047.693
acp_m6,43,40.0,10,25,27,router_15,router_12,2,True,,3154.32865001,0.9317431773533338,149.702;182.402;231.002;315.903;336.003;393.304;444.604;483.605;504.305;572.406;693.307;793.808;851.108;861.609;883.209;943.209;991.510;1041.610;1085.711;1123.811;1259.112;1543.613;1617.714;1634.214;1643.214;1732.314;1757.215;1894.916;1900.616;2299.920;2319.421;2382.421;2433.722;2504.222;2784.725;2891.226;2943.727;3025.628;3073.628;3115.328;3136.329;3154.329
acp_m6,43,40.0,10,25,28,router_15,router_12,2,True,,2907.12340001,0.9319834065168964,36.900;108.001;122.101;346.203;424.804;513.904;565.505;584.105;704.706;790.807;816.907;859.507;1084.509;1202.110;1401.612;1470.612;1536.613;1562.713;1611.013;1618.513;1629.014;2008.915;2125.016;2131.616;2183.216;2218.916;2224.917;2441.819;2491.319;2497.619;2517.720;2553.420;2559.420;2585.520;2600.220;2616.120;2671.621;2727.722;2833.023;2865.723;2884.023;2907.123
acp_m6,43,40.0,10,25,29,router_15,router_12,2,True,,2326.62013751,0.9366425575006603,25.500;93.601;122.701;228.002;253.503;321.003;357.304;411.004;432.904;539.405;608.106;624.606;656.707;679.207;693.307;717.007;740.107;775.208;837.908;887.409;1020.910;1319.811;1329.111;1366.011;1430.512;1457.812;1483.912;1552.013;1576.913;1643.814;1877.516;1885.616;1948.917;1953.417;2008.918;2019.418;2070.418;2095.918;2101.018;2161.019;2269.020;2326.620
acp_m6,43,40.0,10,25,9,router_19,router_12,4,True,,3864.50656251,0.8143523817558114,167.462;226.262;270.663;328.623;409.264;477.064;569.525;703.986;774.066;862.867;893.767;929.907;1092.809;1129.109;1158.509;1215.810;1345.111;1482.871;1572.412;1710.713;1864.614;2380.576;2396.476;2434.936;2560.577;2626.937;2953.580;3017.481;3106.281;3162.682;3279.983;3352.283;3385.584;3402.984;3503.785;3581.185;3670.945;3695.546;3701.546;3740.906;3846.086;3864.507
acp_m6,43,40.0,10,25,10,router_19,router_12,4,False,,0.0,0.0,194.462;227.602;243.502;330.643;360.944;412.084;543.025;648.326;670.226;719.127;858.088;943.949;1087.369;1090.729;1110.469;1152.830;1331.571;1413.912;1504.653;1561.053;1582.272;1946.732;2019.633;2064.033;2124.174;2137.974;2338.376;2414.116;2579.418;2623.878;2665.518;2803.060;2914.361;2928.161;3023.021;3240.163;3358.064;3394.783;3536.985;3592.845;3644.705
acp_m6,43,40.0,10,25,11,router_19,router_12,4,True,,3147.48406251,0.8292073195262475,37.860;129.661;192.202;423.503;443.904;501.204;545.004;673.405;778.706;786.506;932.908;995.308;1000.108;1075.849;1153.990;1220.290;1266.190;1470.933;1604.874;1648.214;1766.556;2164.916;2193.716;2237.517;2268.417;2290.157;2309.497;2389.298;2488.599;2611.900;2616.700;2678.040;2709.981;2787.381;2846.182;2895.082;2904.442;2931.802;2965.543;3075.343;3106.684;3147.484
acp_m6,43,40.0,10,25,18,router_20,router_12,3,True,,3833.03007501,0.8644476721140044,117.961;160.561;225.501;263.441;293.361;321.562;390.922;461.783;559.644;613.044;642.504;654.504;681.865;701.725;760.585;1029.447;1184.309;1269.269;1505.131;1565.492;1677.693;1981.353;2080.354;2154.215;2267.616;2293.476;2331.336;2553.939;2612.139;2863.542;2961.343;3035.743;3081.344;3115.544;3263.146;3339.186;3374.146;3527.587;3681.029;3705.389;3768.990;3833.030
acp_m6,43,40.0,10,25,19,router_20,router_12,3,True,,3686.82802501,0.8739177740700441,143.461;265.922;454.464;644.425;685.226;932.188;1021.048;1076.089;1103.449;1127.889;1177.750;1275.690;1339.131;1407.672;1455.212;1533.892;1634.093;1647.893;1694.754;1752.194;1931.056;2388.317;2608.279;2771.240;2976.202;2980.162;3063.703;3079.143;3130.663;3143.264;3191.624;3248.624;3269.025;3348.065;3363.505;3402.426;3443.286;3494.646;3573.607;3612.967;3632.827;3686.828
acp_m6,43,40.0,10,25,20,router_20,router_12,3,True,,3095.14297501,0.8810394276796791,63.061;137.601;400.924;453.724;485.664;548.125;642.986;680.846;708.206;849.567;936.028;1043.569;1067.929;1147.790;1195.190;1267.551;1346.152;1349.752;1443.112;1473.553;1585.513;1952.174;2000.775;2068.715;2187.576;2235.036;2329.897;2384.338;2451.298;2520.299;2560.259;2608.260;2611.700;2686.160;2730.701;2751.241;2832.682;2850.222;2886.582;2911.182;3024.123;3095.143
acp_m6,43,40.0,10,25,3,router_22,router_12,4,False,,0.0,0.0,67.261;160.402;309.943;342.343;434.284;732.627
acp_m6,43,40.0,10,25,4,router_22,router_12,4,False,,0.0,0.0,75.961
acp_m6,43,40.0,10,25,5,router_22,router_12,4,False,,0.0,0.0,104.461;204.802;249.202;382.104;471.504;556.245;600.186;686.646;743.347;804.487
acp_m6,43,40.0,10,25,15,router_23,router_12,4,False,,0.0,0.0,163.861;240.662;309.803;397.103;425.004;461.904;606.805;729.206;767.146;809.887;966.628;1029.769;1160.490;1262.790;1452.911;1539.312;1575.692;1753.514;1843.894;1904.194;2009.935;2377.395;2533.696;2626.997;2720.738;2851.699;2892.499;2906.299;2942.599;3033.800;3059.740;3283.542;3377.883;3564.785;3623.125;3855.263;3980.964;4122.265;4375.467;4597.010
acp_m6,43,40.0,10,25,16,router_23,router_12,4,True,,4542.34946251,0.8141694815014766,146.461;270.362;330.503;617.225;675.204;882.946;1018.848;1092.648;1173.789;1267.690;1460.432;1491.772;1548.913;1577.253;1665.594;1671.894;1746.954;1819.255;1873.996;1953.936;2008.677;2459.538;2518.338;2545.478;2690.379;2728.920;2806.460;3089.203;3233.441;3283.604;3372.642;3572.947;3708.643;3866.445;3977.745;4085.949;4156.546;4175.349;4287.047;4369.848;4412.148;4542.349
acp_m6,43,40.0,10,25,17,router_23,router_12,4,True,,4803.67150001,0.8121454083990878,165.962;227.761;474.504;602.905;646.845;753.566;837.706;870.167;1017.548;1096.128;1143.849;1194.249;1370.329;1516.591;1665.531;1800.672;1987.133;2015.933;2139.234;2195.034;2387.336;2880.797;3119.298;3171.938;3196.238;3450.181;3502.521;3512.861;3576.162;3609.082;3691.282;3729.822;3855.683;3879.224;4005.365;4226.767;4379.168;4417.568;4481.469;4516.869;4625.770;4803.672
odo,44,40.0,10,25,18,router_1,router_12,4,False,,0.0,0.0,410.463;554.905;674.306;745.706;1019.608;1140.049;1211.670;1434.492;1529.352;1600.753;1714.233;2060.136;2399.579;2634.021;2668.881;2774.322;3025.885;3151.286;3252.687;3391.288;3477.089;3963.050;4270.993;4349.893;4520.055;4732.517;4829.778;4884.219;4973.080
odo,44,40.0,10,25,19,router_1,router_12,4,False,,0.0,0.0,127.261;328.703;449.604
odo,44,40.0,10,25,20,router_1,router_12,4,False,,0.0,0.0,114.961
odo,44,40.0,10,25,27,router_3,router_12,2,False,,0.0,0.0,114.901;241.802;299.702;447.604;573.005;861.607;920.708;968.108;1103.709;1128.609;1179.010;1275.911;1498.512;1538.413;1774.515;1805.415;1858.815;1980.916;2133.318;2150.718;2388.620;2789.521;2866.922;3142.324;3273.425;3386.826;3454.927;3671.828;3732.729;3771.129;3896.230;3916.630;3989.231;4153.332;4332.434;4537.335;4608.436;4891.038;4960.939
odo,44,40.0,10,25,28,router_3,router_12,2,False,,0.0,0.0,30.900;60.300;110.401;181.801;350.703;442.804;482.704;564.605;616.205;745.806;889.207;963.608;1247.710;1386.311;1703.714;1748.114;1803.015;2048.117;2172.018;2217.618;2299.219;2880.122;3075.723;3205.624;3290.225;3514.327;3565.927;3677.528;3723.429;4039.031;4096.932;4151.832;4268.233;4376.834;4574.236;4792.638;4861.038;4965.439
odo,44,40.0,10,25,29,router_3,router_12,2,False,,0.0,0.0,135.901;267.302;300.902;475.804;830.407;1375.511;1604.113;1750.215;1800.615;2002.517;2073.917;2163.318;2261.419;2355.320;2468.720;2626.822;2656.222;2740.823;2762.423;3030.025;3134.426;3677.828;3884.230;4062.132;4276.033;4344.134;4404.734;4603.636;4795.038
odo,44,40.0,10,25,3,router_4,router_12,2,False,,0.0,0.0,53.400;259.502;588.605;696.006;728.406;990.308;1071.909;1270.511;1469.412;1692.014;1791.615;1868.715;2149.818;2420.420;2686.522;2874.624;3149.726;3413.128;3463.229;3507.629;3618.030;3895.930;3995.831;4158.432;4187.833;4476.435;4526.835;4778.238;4849.338
odo,44,40.0,10,25,4,router_4,router_12,2,False,,0.0,0.0,263.402;337.803;475.204;553.805;665.406;693.006;908.108;1048.209;1215.310;1328.411;1413.312;1664.414;1732.814;1873.216;2160.318;2252.719;2767.823;2862.924;3117.326;3463.229;3582.630;3974.531;4192.633;4210.033;4363.934;4435.035;4591.936;4657.337;4715.237;4879.338
odo,44,40.0,10,25,5,router_4,router_12,2,False,,0.0,0.0,134.401;186.302;303.903;355.803;553.205;868.807;1098.909;1233.310;1471.212;1599.613;1693.514;1863.615;2139.018;2346.919;2659.522;2693.422;2949.024;3060.925;3303.027;3443.429;3534.029;3966.431;4117.332;4458.735;4480.635;4703.537;4897.639;4907.539
odo,44,40.0,10,25,0,router_8,router_12,4,False,,0.0,0.0,123.961;331.263;465.724;562.563;656.285;763.086;992.348;1128.365;1196.049;1349.191;1526.412;1612.892;1887.755;2120.557;2314.358;2490.300;2582.761;2869.104;2951.823;3145.624;3286.766;3734.027;3815.328;3990.069;4322.472;4594.415;4710.876;4975.178
odo,44,40.0,10,25,1,router_8,router_12,4,False,,0.0,0.0,95.461;202.322
odo,44,40.0,10,25,2,router_8,router_12,4,False,,0.0,0.0,270.063;390.964;656.907;731.307;868.169;1051.830;1321.893;1712.196;1850.874;2054.276;2258.799;2388.460;2449.201
odo,44,40.0,10,25,21,router_10,router_12,3,False,,0.0,0.0,76.561;206.161;373.703;499.923;670.465;834.926;968.188;1126.729;1283.991;1548.054;1807.856;1937.517;1962.777;2130.319;2246.860;2404.580;2601.382;2659.042;2703.503;2755.543;3066.407;3469.367;3573.828;3755.090;3864.891;4059.433;4179.653;4388.515;4620.177;4844.640;4979.101
odo,44,40.0,10,25,22,router_10,router_12,3,False,,0.0,0.0,115.261;263.302;489.344;606.864;682.905;816.925;913.966;1063.508;1157.548;1256.089;1368.950;1522.992;1643.513;1768.314;1888.375;2047.676;2573.721;2662.738
odo,44,40.0,10,25,23,router_10,router_12,3,False,,0.0,0.0,135.661;212.522;415.324;576.185;829.228;937.289;1095.830;1156.870;1402.413;1536.874;1599.335;1674.635;1884.697;1962.238;2148.399;2336.941;2520.982;2673.444;2790.745;2868.286;2954.746;3353.807;3409.608;3572.869;3659.410;3729.451;3875.992;3980.533;4217.754;4378.616;4751.659;4786.317;4962.118;4994.658
odo,44,40.0,10,25,9,router_13,router_12,3,False,,0.0,0.0,376.563;406.103;654.645;802.307;956.509;1125.110;1226.651;1331.572;1443.773;1521.314;1574.634;1710.675;1767.896;2082.359;2207.900;2391.562;2468.423;2745.465;2863.506;3074.548;3240.210;3638.671;3780.872;3849.873;4081.915;4269.177;4310.577;4375.438;4494.839;4598.640;4896.683
odo,44,40.0,10,25,10,router_13,router_12,3,False,,0.0,0.0,55.560;341.603;551.223;628.084;806.946;957.987;1089.607;1210.648;1408.190;1493.451;1521.651;1737.193;1830.854;1906.515;2078.176;2235.438;2402.300;2441.300;2661.342;2745.403;2818.004;3277.065;3337.125;3361.726;3449.766;3552.527;3717.068;4062.732;4342.774;4415.815;4491.475;4651.517;4815.478;4868.879
odo,44,40.0,10,25,11,router_13,router_12,3,False,,0.0,0.0,86.461;313.323;348.184;371.584;513.785;906.249;1006.290;1278.253;1391.794;1516.655;1646.316;1899.358;1931.819;2064.860;2199.401;2452.663;2731.126;3074.930;3138.591;3300.652;3353.513;3733.073;3789.614;3957.175;4110.837;4272.378;4433.240;4774.103;4842.644;4894.684
odo,44,40.0,10,25,6,router_14,router_12,4,False,,0.0,0.0,
odo,44,40.0,10,25,7,router_14,router_12,4,False,,0.0,0.0,207.962;377.903;610.845;690.786;874.448;1009.449;1123.510;1164.989
odo,44,40.0,10,25,8,router_14,router_12,4,False,,0.0,0.0,254.463;423.663;512.604;662.666;785.667;907.608;1088.509;1246.911;1346.572;1410.012;1494.772;1859.716;2025.157;2094.174
odo,44,40.0,10,25,12,router_21,router_12,3,False,,0.0,0.0,83.461;348.503;517.023;704.065;838.606;1017.468;1053.768;1105.809;1476.672;1599.973;1679.014;1790.675;1962.337;2114.138;2253.179;2384.140;2522.441;2636.742;2750.803;2918.345;3177.387;3773.849;3973.651;4192.193;4259.914;4531.716;4704.517;4810.178;4935.719
odo,44,40.0,10,25,13,router_21,router_12,3,False,,0.0,0.0,116.461;198.122;357.783
odo,44,40.0,10,25,14,router_21,router_12,3,False,,0.0,0.0,
odo,44,40.0,10,25,24,router_22,router_12,3,False,,0.0,0.0,211.262;244.922;398.964;517.005;803.047;1074.089;1397.270;1507.811;1732.352;1775.393;1836.073;2357.617;2429.678;2500.539;2620.080;2792.121;2834.440;3122.742;3417.044;3615.346;3673.007;4123.068;4229.109;4346.269;4420.810;4494.071;4584.371;4668.672
odo,44,40.0,10,25,25,router_22,router_12,3,False,,0.0,0.0,129.061;226.102;441.063;646.325;789.186;875.727;947.788;1152.829;1304.850
odo,44,40.0,10,25,26,router_22,router_12,3,False,,0.0,0.0,94.861;254.162;387.963;486.504;604.165;828.628;1017.169
odo,44,40.0,10,25,15,router_23,router_12,2,False,,0.0,0.0,143.401;541.805;743.706;826.807;1184.410;1299.311;1321.211;1368.311;1548.913;1828.815;1883.716;2269.819;2324.719;2590.822;3066.925;3253.527;3281.427;3496.529;3678.931;3786.331;3839.732;4176.133;4286.233;4510.335;4535.236;4753.637;4818.738;4918.339
odo,44,40.0,10,25,16,router_23,router_12,2,False,,0.0,0.0,83.401;90.001;161.101;208.502;297.902;417.303;565.205;641.105;696.006;903.607;929.708;981.608;1076.709;1273.811;1364.711;1401.612;1551.013;1665.914;1735.814;1881.916;1920.016;2253.417;2353.017;2658.120;2852.222;3003.123;3233.525;3280.625;3290.525;3436.626;3521.527;3631.928;3769.029;3867.130;3950.531;4075.932;4447.335;4491.435;4529.835;4652.236;4800.138
odo,44,40.0,10,25,17,router_23,router_12,2,False,,0.0,0.0,369.903;390.303;520.204;808.807;891.907;1147.510;1277.111;1698.014;1799.415;1882.816;1892.716;1953.316;2149.218;2220.318;2467.220;2671.822;2889.924;2913.024;3006.625;3049.225;3109.826;3852.730;3892.630;3950.531;4069.932;4277.833;4866.738;4922.839
acp_m6,44,40.0,10,25,18,router_1,router_12,4,False,,0.0,0.0,
acp_m6,44,40.0,10,25,19,router_1,router_12,4,False,,0.0,0.0,102.961;191.302;314.963;603.026;749.867;982.209;1010.469;1114.050;1168.350;1275.151
acp_m6,44,40.0,10,25,20,router_1,router_12,4,False,,0.0,0.0,
acp_m6,44,40.0,10,25,27,router_3,router_12,2,True,,2851.92123751,0.9305589222220194,35.400;149.401;154.501;185.402;191.702;333.303;373.803;387.903;514.204;530.704;588.005;739.506;854.407;914.407;964.508;1029.608;1034.108;1132.509;1143.309;1161.609;1250.410;1502.210;1536.710;1576.311;1606.611;1665.112;1761.712;1832.513;1876.013;1908.113;1959.714;1991.214;2018.214;2093.815;2106.715;2286.717;2373.717;2391.717;2743.020;2787.421;2818.321;2851.921
acp_m6,44,40.0,10,25,28,router_3,router_12,2,True,,2995.02246251,0.9271957384549565,26.400;73.201;123.601;161.701;192.302;198.902;283.202;289.502;338.103;389.703;406.803;462.904;470.704;528.304;827.407;1014.008;1135.509;1176.910;1225.810;1277.710;1424.112;1954.014;1978.914;2006.514;2072.815;2164.316;2186.816;2243.816;2249.216;2326.017;2376.417;2385.418;2540.219;2543.519;2573.819;2663.820;2811.421;2905.922;2944.922;2985.422;2992.922;2995.022
acp_m6,44,40.0,10,25,29,router_3,router_12,2,True,,1870.91307501,0.9402590153886362,21.300;81.301;92.401;134.701;190.202;232.202;265.202;364.503;408.903;412.203;468.004;533.404;550.804;553.204;555.304;613.805;625.805;649.205;714.606;771.606;821.707;1074.107;1107.707;1242.708;1291.308;1323.409;1330.909;1352.809;1360.609;1363.909;1457.210;1483.610;1497.410;1522.310;1541.810;1561.911;1566.711;1571.211;1638.111;1702.012;1839.113;1870.913
acp_m6,44,40.0,10,25,3,router_4,router_12,2,True,,2852.52131251,0.9304730703631002,32.400;71.701;114.301;151.801;162.901;209.702;225.002;308.102;373.203;421.803;509.404;555.305;648.605;717.906;750.006;788.106;931.208;1162.810;1188.910;1281.011;1347.011;1675.912;1751.512;1850.513;1879.613;1896.714;1903.314;1933.614;1952.514;1999.314;2106.415;2167.016;2309.517;2347.317;2365.917;2413.918;2432.518;2436.118;2602.019;2657.820;2727.720;2852.521
acp_m6,44,40.0,10,25,4,router_4,router_12,2,True,,3028.92273751,0.932156085307914,224.402;282.002;412.503;594.005;608.405;652.805;706.206;798.607;838.507;1075.809;1099.209;1138.209;1154.109;1228.210;1287.011;1324.511;1395.611;1424.112;1514.712;1564.213;1579.513;1844.813;1927.914;2010.714;2041.015;2066.815;2099.815;2184.416;2189.516;2359.917;2384.817;2461.918;2545.019;2612.819;2743.320;2746.320;2793.421;2833.921;2857.921;2974.022;2979.122;3028.923
acp_m6,44,40.0,10,25,5,router_4,router_12,2,True,,3958.63087501,0.9206220396231259,86.401;93.001;365.103;520.205;574.505;624.605;705.606;765.907;853.207;870.007;958.808;978.308;1017.909;1087.209;1315.811;1332.911;1341.011;1386.612;1462.212;1903.816;2013.317;2414.218;2431.318;2444.818;2622.420;2665.020;2689.320;2764.621;2843.522;2932.922;3009.723;3101.824;3288.425;3304.925;3322.026;3337.626;3393.726;3463.327;3466.927;3509.527;3916.631;3958.631
acp_m6,44,40.0,10,25,0,router_8,router_12,4,True,,3398.00281251,0.8235088302079211,39.660;170.761;231.062;315.803;522.424;554.603;599.004;650.224;748.925;776.665;821.286;843.486;916.226;1162.448;1220.189;1273.729;1478.051;1572.851;1762.593;1784.052;1866.852;2220.212;2327.073;2400.934;2591.196;2651.857;2733.517;2815.178;2871.639;2894.499;2939.039;2972.940;3023.340;3094.200;3159.061;3193.261;3198.961;3222.661;3246.962;3312.662;3376.863;3398.003
acp_m6,44,40.0,10,25,1,router_8,router_12,4,True,,2744.42091251,0.8354466448375495,79.861;117.661;180.122;341.663;412.004;493.905;546.245;669.387;701.187;803.488;831.388;845.788;930.089;973.949;1095.210;1113.870;1232.812;1285.752;1336.293;1348.433;1395.373;1748.733;1793.874;1858.734;1978.876;2064.676;2159.536;2297.237;2301.437;2326.638;2390.378;2419.178;2461.479;2469.879;2549.820;2575.760;2612.880;2652.180;2690.881;2704.081;2726.121;2744.421
acp_m6,44,40.0,10,25,2,router_8,router_12,4,True,,2932.15997501,0.8272121339171019,118.861;131.761;184.321;243.122;278.662;388.623;421.323;433.023;462.483;528.184;537.484;588.025;729.926;783.085;862.827;916.227;1040.786;1140.087;1143.627;1188.168;1226.708;1588.168;1648.769;1730.429;1797.170;2044.513;2072.853;2094.593;2103.673;2164.333;2223.274;2468.895;2485.096;2518.836;2598.777;2619.317;2640.457;2732.998;2818.939;2838.879;2872.619;2932.160
acp_m6,44,40.0,10,25,21,router_10,router_12,3,False,,0.0,0.0,309.963;432.504;492.044;583.263;604.704;646.264;733.325;836.525;866.066;923.506;1042.447;1173.308;1304.850;1505.312;1585.772;1709.813;1921.835;2000.136;2151.937;2184.477;2235.018;2595.078;2615.018;2650.558;2725.999;2825.440;2925.120;2959.320;2984.580;3048.781
acp_m6,44,40.0,10,25,22,router_10,router_12,3,True,,3524.14083751,0.8722522344785416,36.960;59.760;76.561;105.361;170.821;223.762;255.482;334.522;511.064;542.583;570.623;685.684;892.986;939.186;1012.227;1135.688;1318.229;1355.269;1409.710;1519.690;1614.631;1942.591;1969.131;2081.192;2202.993;2297.194;2332.734;2365.274;2389.934;2496.735;2577.276;2669.817;2740.636;2804.677;2943.718;2977.758;3089.799;3141.938;3295.239;3313.539;3331.839;3524.141
acp_m6,44,40.0,10,25,23,router_10,router_12,3,False,,0.0,0.0,192.962;211.262;253.562;421.863;673.406;853.847;935.165;996.206;1075.246;1235.288;1281.328;1338.989;1674.531;1726.649;1849.711;1910.751;2072.292;2152.833;2175.773;2320.913;2385.713
acp_m6,44,40.0,10,25,9,router_13,router_12,3,True,,2075.67541251,0.8890163928304019,25.860;89.461;92.521;104.521;131.061;204.102;240.722;277.922;347.963;427.383;441.783;469.223;490.984;519.244;555.684;616.725;624.844;638.104;684.965;697.405;738.425;1080.486;1094.886;1115.886;1183.687;1315.688;1371.488;1432.089;1481.290;1516.230;1560.690;1621.351;1690.952;1764.752;1816.353;1821.753;1894.354;1904.554;1914.214;1924.474;1958.674;2075.675
acp_m6,44,40.0,10,25,10,router_13,router_12,3,True,,4193.03227501,0.8664158888413753,128.461;239.462;393.664;475.705;505.265;615.066;625.866;770.307;808.168;866.208;940.669;1231.132;1253.932;1290.533;1319.333;1424.994;1549.855;1680.717;1835.578;1880.119;1921.059;2377.120;2437.181;2509.782;2577.043;2641.903;2697.164;2844.825;2957.686;2998.547;3059.587;3522.631;3653.208;3706.749;3737.789;3786.829;3807.369;3860.910;4021.611;4097.052;4140.992;4193.032
acp_m6,44,40.0,10,25,11,router_13,router_12,3,True,,1978.85531251,0.8931092980812941,24.060;52.320;90.861;129.401;190.662;216.602;219.662;259.702;287.742;303.403;333.843;349.503;357.363;532.625;572.885;684.546;703.587;765.007;835.948;870.808;915.348;1225.008;1263.469;1278.529;1293.529;1310.989;1348.250;1401.110;1419.770;1437.230;1492.431;1544.691;1556.752;1582.692;1629.412;1708.673;1713.533;1746.973;1834.194;1837.794;1942.195;1978.855
acp_m6,44,40.0,10,25,6,router_14,router_12,4,True,,3778.86233751,0.8221368847621928,46.860;221.462;475.265;490.265;575.463;626.903;750.067;798.944;1050.346;1086.069;1232.747;1326.648;1411.270;1617.651;1785.052;1854.072;1926.513;1959.672;2066.533;2162.594;2255.435;2667.896;2709.296;2733.356;2796.897;2810.697;2952.598;3024.659;3078.059;3233.461;3254.521;3276.181;3333.182;3390.899;3472.800;3491.700;3582.600;3593.401;3622.861;3723.662;3757.262;3778.862
acp_m6,44,40.0,10,25,7,router_14,router_12,4,True,,3250.04317501,0.8295306130201668,231.962;294.362;383.303;501.564;629.505;681.766;736.206;766.267;828.207;1029.049;1080.949;1146.790;1202.130;1219.530;1262.191;1317.391;1399.231;1441.532;1464.392;1485.452;1555.532;1940.393;1961.233;1992.133;2116.474;2130.414;2222.735;2263.075;2323.376;2410.676;2436.017;2550.458;2620.798;2766.599;2872.500;2924.401;2943.301;3100.202;3120.002;3129.302;3202.643;3250.043
acp_m6,44,40.0,10,25,8,router_14,router_12,4,False,,0.0,0.0,85.261;138.661;158.602;210.502;309.803
acp_m6,44,40.0,10,25,12,router_21,router_12,3,True,,3798.53656251,0.8697232080417148,162.061;280.861;373.562;508.103;546.663;726.204;790.245;843.785;879.964;992.905;1056.946;1168.987;1350.028;1393.069;1443.609;1502.807;1758.849;1827.390;1979.269;2050.070;2123.870;2439.830;2466.530;2518.731;2553.531;2653.572;2813.613;2859.654;2870.031;2935.572;3134.033;3203.334;3275.035;3344.475;3468.516;3502.135;3528.675;3566.336;3711.377;3725.917;3747.236;3798.537
acp_m6,44,40.0,10,25,13,router_21,router_12,3,False,,0.0,0.0,152.461;176.762;204.202;228.642;275.762;316.562;400.263;423.963;521.764;555.064;597.365;615.665;642.725;691.986;812.287;880.987;905.287;989.728
acp_m6,44,40.0,10,25,14,router_21,router_12,3,True,,4011.34472501,0.8655229900277643,156.961;183.061;295.102;335.462;410.162;429.962;526.403;573.944;694.264;748.565;935.006;985.566;1117.107;1160.148;1308.409;1331.869;1619.412;1660.952;1972.495;2000.535;2052.972;2449.333;2596.634;2686.175;2725.615;2800.076;2906.877;2994.178;3004.978;3065.038;3147.979;3242.699;3257.999;3302.700;3341.240;3433.201;3542.242;3581.161;3617.602;3644.762;3893.304;4011.345
acp_m6,44,40.0,10,25,24,router_22,router_12,3,True,,2140.01298751,0.8931546893196998,34.860;128.301;149.741;252.182;277.222;308.263;430.804;516.744;530.923;551.983;592.243;612.784;632.724;659.264;720.304;758.245;768.364;808.405;834.425;845.365;904.825;1229.186;1357.727;1378.267;1408.707;1429.247;1447.687;1483.148;1519.808;1549.508;1597.949;1632.889;1667.829;1704.269;1713.930;1743.990;1766.190;1895.631;1998.072;2001.132;2114.073;2140.013
acp_m6,44,40.0,10,25,25,router_22,router_12,3,False,,0.0,0.0,208.562;323.603;386.143;409.683;641.725;840.767;1090.809;1157.850;1182.245
acp_m6,44,40.0,10,25,26,router_22,router_12,3,True,,2914.21986251,0.878731164241421,42.360;102.661;197.602;238.561;300.422;643.625;693.425;697.085;719.285;749.725;802.686;864.626;881.567;906.227;948.527;955.567;1023.588;1074.888;1216.329;1291.770;1344.190;1649.650;1712.350;1770.551;1786.751;1844.191;1898.632;1933.572;2072.613;2077.473;2122.173;2327.215;2373.256;2395.296;2478.476;2565.017;2632.057;2726.318;2761.858;2839.919;2868.780;2914.220
acp_m6,44,40.0,10,25,15,router_23,router_12,2,True,,4055.83131251,0.9266128371366356,105.301;419.703;462.304;573.905;658.805;828.907;891.007;1122.609;1227.010;1237.810;1427.112;1586.713;1717.814;1767.315;1902.916;1993.816;2078.117;2175.618;2206.218;2250.319;2406.320;2696.220;2809.321;2877.422;3019.923;3080.823;3096.723;3161.224;3185.224;3391.026;3429.126;3589.928;3663.428;3754.029;3802.329;3910.330;3928.930;3949.030;4006.931;4017.731;4030.031;4055.831
