backend,seed,inter_node_distance_km,database_size_log,num_nodes,query_id,src,dst,hop_distance,success,failure_reason,tts_ms,fidelity,pair_arrival_ms
acp_m6,55,20.0,20,25,1,router_13,router_12,2,True,,2014.22175001,0.9415346885502531,19.600;22.600;26.000;37.400;70.801;74.201;176.602;190.602;206.003;227.003;231.003;242.403;245.803;278.803;282.203;309.604;324.004;363.004;410.405;428.805;455.206;489.606;512.006;520.006;532.207;538.607;557.007;565.407;629.408;649.408;689.408;697.809;710.209;720.209;728.609;758.609;772.009;781.410;794.410;801.010;816.410;1069.010;1197.412;1212.812;1236.212;1242.612;1260.012;1292.413;1297.813;1335.213;1339.613;1348.013;1433.415;1505.815;1549.216;1550.616;1586.016;1587.416;1616.817;1648.217;1664.617;1678.018;1753.418;1769.819;1771.219;1785.619;1808.019;1853.420;1861.820;1863.220;1880.620;1896.020;1901.420;1922.821;1934.221;1946.621;1952.021;1957.821;1977.221;1987.421;2007.822;2014.222
acp_m6,55,20.0,20,25,2,router_13,router_12,2,True,,2526.03226251,0.9450375689345992,25.600;51.801;96.401;106.602;163.202;219.003;251.604;277.004;306.405;313.805;387.806;393.206;415.406;433.806;525.207;533.607;570.208;643.609;673.009;748.410;781.811;806.211;841.612;854.212;894.812;929.213;945.013;1022.014;1027.014;1044.014;1045.414;1101.215;1117.015;1164.016;1179.816;1254.817;1279.418;1284.818;1302.218;1322.818;1347.219;1602.819;1604.219;1615.619;1630.619;1640.819;1660.220;1673.620;1684.620;1722.020;1760.221;1769.621;1783.021;1829.222;1863.223;1908.623;1914.823;1985.024;1994.425;2014.225;2038.225;2058.825;2084.226;2156.027;2168.427;2171.427;2184.027;2197.427;2222.428;2259.428;2304.029;2351.030;2385.230;2390.630;2396.030;2405.431;2439.631;2455.431;2463.431;2486.432;2520.632;2526.032
acp_m6,55,20.0,20,25,3,router_14,router_12,2,True,,2284.62787501,0.945390342164736,5.400;34.801;62.601;184.602;226.003;257.803;271.204;296.604;359.005;376.405;396.805;410.205;422.606;442.006;508.207;532.807;611.808;618.208;651.609;669.609;687.809;718.010;759.410;819.211;859.612;905.612;951.013;980.413;981.813;996.014;1006.214;1009.614;1020.214;1044.614;1046.614;1066.014;1129.415;1130.815;1179.216;1180.216;1240.617;1507.217;1513.417;1536.817;1569.218;1577.818;1604.218;1616.618;1644.619;1674.819;1710.620;1744.620;1749.220;1767.220;1847.022;1850.822;1865.822;1894.222;1915.223;1943.623;1964.623;1968.623;1992.424;2007.024;2039.624;2043.024;2080.425;2103.825;2120.825;2141.026;2155.626;2169.026;2179.026;2186.026;2194.427;2201.427;2204.427;2211.827;2222.827;2234.227;2258.027;2284.628
acp_m6,55,20.0,20,25,4,router_14,router_12,2,True,,1383.61460001,0.9469349350878721,7.200;23.800;26.400;28.200;38.000;50.401;77.801;101.201;105.601;115.001;121.402;138.802;174.202;176.602;185.002;191.002;196.402;197.802;209.203;220.203;249.603;256.603;261.003;302.004;309.404;315.804;332.204;384.605;411.605;428.605;453.606;463.006;468.006;486.406;489.406;503.806;507.806;520.006;525.806;543.207;558.607;838.207;844.607;863.008;870.008;879.008;885.008;886.008;909.408;914.808;919.808;941.208;943.208;972.609;984.809;991.409;1031.410;1033.810;1039.810;1056.210;1062.810;1072.210;1094.411;1109.411;1113.211;1117.211;1137.811;1145.611;1175.012;1181.412;1210.412;1229.412;1233.212;1245.613;1272.013;1294.213;1310.814;1336.614;1347.614;1359.014;1369.214;1383.615
acp_m6,55,20.0,20,25,5,router_14,router_12,2,True,,2009.82226251,0.9437839227284404,11.400;50.401;60.601;79.201;101.601;130.002;148.402;198.403;230.403;259.803;299.204;316.204;346.204;378.605;391.005;408.405;409.405;440.006;465.006;475.406;485.206;503.807;511.807;546.207;570.207;574.607;578.607;585.007;598.408;637.808;642.808;648.808;667.009;684.009;697.009;711.209;735.209;745.210;751.210;758.210;767.210;1024.610;1069.010;1100.411;1112.811;1119.211;1138.611;1142.011;1195.412;1249.813;1277.213;1314.613;1328.014;1342.414;1371.814;1386.214;1392.414;1427.815;1567.217;1577.617;1591.017;1619.417;1683.818;1691.218;1722.619;1725.019;1753.419;1757.819;1800.219;1831.620;1858.020;1859.420;1880.821;1898.221;1903.621;1937.821;1951.222;1958.622;1970.022;1984.422;1993.822;2009.822
acp_m6,55,20.0,20,25,15,router_15,router_12,2,True,,1215.41181251,0.9455708569765329,12.200;21.600;34.600;38.600;50.801;79.801;136.802;138.802;150.802;170.602;179.202;185.402;231.403;233.803;235.203;246.603;247.603;257.003;262.403;274.403;288.404;298.804;309.204;310.604;318.004;324.604;325.604;337.004;338.004;347.004;373.005;416.405;421.805;439.205;445.005;464.406;483.806;491.806;524.206;525.206;555.607;806.807;850.207;869.608;875.008;888.408;903.808;909.208;923.608;929.608;942.008;968.409;974.809;998.809;1010.809;1017.809;1035.610;1042.610;1048.410;1055.410;1070.810;1075.810;1090.810;1099.810;1113.611;1123.611;1127.011;1134.811;1136.211;1145.611;1148.611;1152.611;1158.811;1160.611;1170.611;1174.611;1181.611;1187.411;1189.211;1193.011;1206.412;1215.412
acp_m6,55,20.0,20,25,16,router_15,router_12,2,True,,982.40971251,0.948132966440001,13.000;26.800;36.601;52.801;54.601;63.601;73.801;80.001;82.201;87.201;89.401;97.601;101.001;104.401;108.401;114.802;127.802;138.802;139.802;145.202;159.202;167.202;170.202;174.202;177.602;189.602;205.003;233.203;269.404;272.804;275.404;278.404;284.804;293.804;314.404;315.404;317.404;323.404;329.604;343.405;346.805;598.005;608.605;621.605;648.605;653.605;662.205;672.006;686.006;692.006;700.606;717.206;721.806;742.807;757.407;763.207;765.807;775.807;779.807;788.807;791.807;795.807;825.608;834.608;846.808;856.608;880.008;891.809;897.209;901.609;909.809;912.409;922.409;944.409;945.409;948.809;953.409;965.410;970.410;974.410;975.810;982.410
acp_m6,55,20.0,20,25,17,router_15,router_12,2,True,,1073.01075001,0.947046169768142,17.000;19.600;27.600;41.601;48.001;61.401;63.401;73.401;75.401;89.201;95.001;102.001;113.001;126.002;133.002;134.002;142.602;143.602;154.602;158.802;159.802;180.802;183.802;201.202;213.003;225.603;229.003;231.603;250.603;252.603;254.603;276.803;285.404;317.404;332.404;333.404;350.404;357.405;373.405;378.405;384.405;635.605;649.005;652.805;657.805;682.406;701.806;724.806;732.606;737.206;750.606;765.207;778.207;785.607;788.607;804.007;814.007;823.807;831.208;840.208;856.608;891.208;894.208;915.609;923.009;928.409;935.809;950.409;953.809;958.809;965.009;972.810;1009.210;1012.610;1031.610;1036.010;1038.010;1043.010;1060.011;1061.011;1069.011;1073.011
acp_m6,55,20.0,20,25,27,router_16,router_12,2,True,,1829.82000001,0.944205856100953,1.600;10.000;25.400;31.400;66.801;99.201;109.601;123.001;129.402;159.802;162.202;194.602;198.002;213.403;240.803;256.203;299.604;378.005;382.405;399.805;437.205;456.606;489.006;509.406;511.406;527.806;545.207;557.607;560.007;617.408;618.808;636.208;672.208;685.608;700.609;731.609;737.009;748.409;756.409;760.809;766.209;1018.809;1039.210;1074.610;1085.610;1096.610;1170.011;1239.412;1257.412;1259.812;1281.813;1292.213;1328.613;1340.613;1371.614;1380.614;1384.614;1398.414;1404.214;1426.415;1477.015;1495.416;1502.816;1515.816;1522.416;1536.616;1574.017;1611.417;1623.417;1650.818;1684.218;1694.618;1720.819;1727.019;1730.419;1740.819;1780.219;1783.219;1790.219;1804.220;1815.620;1829.820
acp_m6,55,20.0,20,25,28,router_16,router_12,2,True,,1692.61942501,0.9473869800080703,23.800;47.601;55.001;71.001;123.402;155.402;233.403;252.403;282.404;310.204;323.204;357.605;414.005;424.206;438.206;460.406;488.206;503.207;517.607;565.607;585.608;601.408;690.009;707.410;743.210;780.611;786.811;809.811;837.212;845.212;871.212;880.212;889.212;959.413;960.813;983.814;1006.014;1012.614;1047.014;1051.014;1062.015;1313.615;1323.015;1327.015;1347.215;1356.215;1359.615;1396.616;1401.616;1403.616;1407.016;1448.416;1451.816;1456.016;1473.817;1478.217;1485.617;1486.617;1488.017;1494.417;1500.417;1513.417;1520.817;1527.217;1545.017;1562.818;1564.618;1576.618;1586.018;1589.418;1591.818;1602.018;1610.418;1617.418;1635.819;1642.219;1650.019;1662.019;1664.019;1670.619;1678.019;1692.619
acp_m6,55,20.0,20,25,29,router_16,router_12,2,True,,2331.62920001,0.9436121682049364,4.600;18.000;26.000;80.201;100.601;110.802;118.602;160.802;238.204;247.604;261.804;274.404;280.604;323.005;361.205;428.206;453.607;460.607;474.007;496.207;519.208;541.408;572.409;585.809;603.209;624.209;650.210;662.210;734.811;772.211;783.212;803.812;806.812;826.612;884.813;908.614;950.014;965.414;986.815;1003.815;1032.215;1309.816;1328.216;1346.616;1379.016;1410.417;1417.817;1447.217;1462.618;1473.618;1491.018;1562.419;1631.820;1642.220;1681.621;1729.421;1796.822;1799.222;1855.623;1871.023;1909.423;1977.824;1998.225;2026.825;2033.825;2048.825;2062.225;2076.426;2086.426;2121.826;2139.227;2143.027;2186.027;2199.027;2239.628;2250.628;2253.628;2288.629;2293.229;2306.629;2315.029;2331.629
acp_m6,55,20.0,20,25,24,router_17,router_12,1,True,,1762.21942501,0.9898983188728101,50.001;59.001;67.001;68.001;118.001;159.002;173.002;176.002;213.003;222.003;226.003;254.003;292.004;300.004;316.004;338.004;349.004;358.004;380.005;394.005;421.005;444.006;453.006;458.006;472.006;492.006;499.006;609.008;620.008;686.009;702.009;722.009;784.010;820.010;824.010;828.010;863.011;878.011;891.011;935.012;937.012;1142.012;1175.012;1176.612;1196.612;1202.613;1238.213;1240.213;1248.213;1282.814;1287.414;1302.414;1324.414;1328.414;1346.414;1347.414;1359.414;1362.014;1418.015;1424.015;1431.615;1439.215;1447.216;1451.216;1456.216;1469.216;1473.216;1479.216;1529.817;1530.817;1559.817;1586.417;1631.418;1669.418;1683.018;1716.619;1726.219;1727.219;1729.219;1736.219;1756.219;1762.219
acp_m6,55,20.0,20,25,25,router_17,router_12,1,True,,2213.02520001,0.989902570512504,18.000;127.002;183.002;197.002;209.003;227.603;230.603;239.603;274.604;288.604;320.204;324.204;336.204;341.204;373.205;375.805;387.805;446.806;511.806;549.807;602.808;612.808;615.408;617.408;619.408;644.408;706.009;732.009;737.009;774.010;782.010;815.010;852.611;863.611;873.611;913.611;933.212;943.212;956.812;965.812;973.412;1199.413;1201.413;1203.413;1225.413;1254.413;1256.413;1260.413;1280.414;1289.414;1293.414;1299.414;1367.415;1431.415;1504.416;1507.416;1653.418;1657.418;1659.418;1660.418;1674.418;1688.419;1702.419;1790.420;1792.420;1828.420;1859.421;1890.421;1915.421;1947.422;1951.422;1967.422;2002.423;2003.423;2016.423;2072.423;2073.423;2076.424;2083.024;2092.024;2160.025;2213.025
acp_m6,55,20.0,20,25,26,router_17,router_12,1,True,,1731.01902501,0.9897726493327439,7.000;32.000;42.601;108.601;201.603;225.203;234.203;247.203;250.803;253.803;256.803;270.403;305.404;369.405;383.005;392.005;395.005;402.005;433.005;459.006;477.006;507.006;531.007;539.007;578.007;619.008;631.008;667.608;699.609;773.610;794.610;799.610;825.610;845.211;872.211;894.211;962.812;976.812;980.812;1013.413;1018.013;1220.613;1230.213;1231.213;1242.813;1245.413;1247.013;1253.013;1263.613;1295.214;1298.814;1316.814;1350.414;1357.014;1371.614;1382.215;1397.215;1399.215;1399.815;1401.415;1444.415;1446.015;1494.016;1514.016;1520.016;1521.016;1531.017;1545.617;1554.617;1568.617;1573.617;1607.218;1619.218;1630.218;1639.818;1659.818;1696.819;1706.419;1711.019;1718.019;1721.019;1731.019
acp_m6,55,20.0,20,25,6,router_20,router_12,3,True,,2218.06265001,0.9014952481048077,29.960;48.601;105.241;136.882;154.522;180.162;189.802;238.443;244.603;251.803;269.443;276.203;297.404;359.044;375.685;411.325;428.965;454.606;461.246;476.886;499.526;504.166;519.286;552.927;595.567;598.207;609.767;647.408;656.048;689.968;702.369;729.009;772.649;792.290;798.930;811.570;816.210;841.850;957.492;983.132;990.772;1306.332;1348.973;1357.613;1389.253;1471.494;1516.135;1546.375;1554.015;1579.656;1596.896;1646.536;1655.777;1665.937;1699.577;1755.218;1790.858;1819.738;1852.138;1883.379;1902.619;1918.859;1925.499;1931.139;1968.380;1973.020;1985.660;2000.300;2022.460;2042.461;2055.101;2073.341;2103.581;2128.822;2138.462;2151.102;2156.342;2158.982;2199.622;2212.263;2215.903;2218.063
acp_m6,55,20.0,20,25,7,router_20,router_12,3,True,,2488.98267501,0.9010772480713298,32.760;52.001;81.641;90.121;121.361;147.321;164.522;181.722;202.922;248.563;258.522;307.723;321.363;352.604;377.244;383.164;400.364;417.604;436.244;445.884;483.125;505.765;534.365;549.605;585.246;605.886;637.406;647.646;686.607;697.247;711.487;718.207;767.408;782.048;797.208;834.409;871.649;937.611;970.251;984.411;999.651;1327.612;1340.812;1350.012;1424.013;1458.653;1507.294;1522.813;1639.455;1698.414;1757.215;1779.856;1800.416;1804.056;1839.616;1853.616;1858.816;1866.457;1928.577;1949.218;1980.978;2000.618;2036.859;2060.579;2077.779;2117.420;2140.980;2158.980;2175.620;2210.261;2224.501;2227.380;2234.181;2238.821;2281.061;2291.781;2307.381;2341.621;2367.862;2412.502;2438.743;2488.983
acp_m6,55,20.0,20,25,8,router_20,router_12,3,True,,2042.14086251,0.9030847878871324,38.961;57.601;100.241;117.881;141.522;148.162;198.802;200.962;252.603;285.244;349.884;352.044;360.684;379.325;405.965;425.605;440.245;445.405;473.046;484.686;508.326;539.567;602.207;618.848;748.489;760.129;774.769;792.410;797.050;835.690;843.330;852.490;863.291;870.851;877.011;895.651;933.291;935.931;962.572;975.212;978.332;1294.892;1307.532;1319.852;1332.412;1361.053;1365.293;1406.933;1410.573;1425.813;1450.054;1472.294;1490.854;1523.414;1563.975;1583.615;1587.775;1608.576;1623.216;1646.856;1653.096;1669.616;1698.017;1704.257;1722.177;1753.777;1804.338;1828.898;1843.058;1856.299;1872.859;1895.419;1902.659;1916.379;1928.379;1947.180;1961.420;1980.580;1991.820;2026.941;2035.181;2042.141
acp_m6,55,20.0,20,25,12,router_23,router_12,3,True,,2285.34112501,0.9034072112854408,31.960;72.601;88.241;110.881;130.522;135.162;156.802;167.442;193.082;244.723;263.363;285.004;317.644;329.284;340.924;348.564;365.724;376.365;416.525;436.125;489.766;526.406;534.047;548.687;575.327;588.967;654.608;687.248;710.889;719.529;753.169;775.810;789.450;803.090;846.730;887.371;905.011;914.331;930.971;974.612;995.252;1332.413;1347.053;1364.413;1370.813;1392.013;1427.214;1443.854;1461.014;1471.174;1479.814;1590.456;1597.575;1619.575;1655.216;1661.976;1685.616;1701.256;1704.416;1719.576;1754.217;1782.857;1799.497;1838.138;1843.017;1868.257;1901.498;1988.139;1997.779;2026.578;2039.778;2062.578;2071.379;2091.019;2126.659;2197.900;2200.140;2204.780;2225.420;2235.061;2273.741;2285.341
acp_m6,55,20.0,20,25,13,router_23,router_12,3,True,,2645.54191251,0.9000252867776644,24.360;77.001;92.641;106.281;128.362;197.002;217.643;237.283;278.923;312.763;319.163;334.763;394.404;401.044;411.164;419.564;428.204;436.844;453.964;479.604;516.845;559.565;578.206;604.846;617.966;621.606;654.846;665.486;690.766;725.167;733.567;742.207;775.848;850.489;894.129;920.249;938.889;993.530;1012.170;1020.650;1036.290;1358.250;1397.891;1440.531;1494.651;1577.292;1600.252;1674.893;1812.534;1833.853;1868.654;1877.294;1889.854;1892.654;1909.854;1967.855;1996.256;2031.896;2070.536;2082.177;2095.856;2117.497;2146.137;2166.257;2201.897;2302.139;2327.458;2345.098;2355.738;2383.379;2438.019;2455.659;2477.300;2485.540;2529.780;2536.420;2577.541;2585.541;2599.541;2626.742;2639.542;2645.542
acp_m6,55,20.0,20,25,14,router_23,router_12,3,True,,2144.41711251,0.9047172220916302,60.961;123.602;166.242;204.883;214.523;274.763;290.721;324.362;338.602;376.242;387.882;430.523;512.764;529.883;546.283;558.684;608.324;628.964;636.284;647.444;654.244;665.884;694.205;705.845;722.485;790.126;797.805;825.005;845.646;915.286;934.927;971.567;1010.808;1034.127;1044.288;1058.448;1074.008;1078.568;1097.128;1103.528;1120.328;1443.889;1459.129;1478.049;1489.289;1503.249;1555.250;1570.890;1575.530;1579.450;1619.091;1639.731;1646.971;1671.611;1689.252;1701.892;1726.532;1730.172;1744.332;1756.972;1763.212;1791.093;1794.253;1806.413;1817.573;1864.374;1894.774;1898.374;1924.534;1941.735;1954.375;1964.535;1977.735;2025.376;2027.536;2051.776;2067.016;2073.656;2077.296;2090.536;2116.777;2144.417
odo,56,20.0,20,25,27,router_0,router_12,4,True,,3929.76037501,0.8647699933713999,19.560;34.720;82.961;122.721;184.962;208.122;226.923;242.163;338.484;358.444;422.685;430.285;448.525;488.766;507.006;566.247;604.487;622.048;694.688;781.050;795.850;822.290;845.890;892.131;951.292;978.532;1002.092;1037.573;1088.173;1134.774;1184.015;1216.615;1251.535;1295.016;1361.257;1403.497;1426.097;1465.777;1516.018;1570.138;1592.939;1981.499;2009.299;2069.900;2095.500;2128.261;2151.421;2218.142;2255.702;2292.382;2343.623;2402.344;2445.144;2502.664;2546.265;2589.025;2661.266;2775.867;2795.828;2880.309;2925.549;3061.151;3084.391;3093.631;3147.871;3164.111;3187.871;3261.112;3310.353;3347.953;3415.194;3438.714;3458.954;3491.515;3560.955;3635.916;3692.157;3731.877;3743.838;3764.598;3869.799;3929.760
odo,56,20.0,20,25,28,router_0,router_12,4,True,,4151.72251251,0.8629520203793326,18.360;47.761;89.001;105.601;138.162;155.362;252.803;331.044;375.363;430.604;480.525;519.685;542.925;592.526;658.767;691.527;759.768;794.009;868.249;901.010;965.251;1053.852;1097.452;1154.213;1169.373;1214.614;1283.775;1328.176;1359.416;1378.656;1413.257;1425.857;1504.098;1527.258;1550.698;1608.939;1627.179;1696.260;1720.500;1768.101;1843.822;2227.382;2391.624;2453.865;2531.106;2563.426;2583.666;2604.186;2647.787;2722.588;2732.588;2766.227;2833.468;2850.229;2870.629;2902.589;2997.270;3066.511;3083.750;3118.550;3162.511;3196.072;3211.512;3345.113;3362.673;3409.034;3554.716;3606.956;3631.717;3646.957;3680.197;3709.758;3742.958;3779.398;3852.999;3886.159;3915.720;3970.521;3995.960;4037.561;4071.161;4151.723
odo,56,20.0,20,25,29,router_0,router_12,4,True,,4592.20793751,0.8595071571407829,56.761;131.122;172.362;227.523;257.884;288.124;311.364;326.605;338.205;359.285;407.525;422.686;460.246;484.926;538.167;610.768;643.008;689.249;761.490;833.091;902.691;981.292;1055.453;1100.893;1153.654;1211.895;1258.055;1373.657;1407.657;1467.618;1500.137;1524.737;1541.497;1605.898;1659.538;1702.778;1761.939;1859.141;1880.341;1991.943;2057.944;2449.505;2561.106;2590.706;2650.307;2679.907;2705.147;2736.388;2783.628;2826.789;2886.429;3022.671;3035.150;3114.712;3161.953;3230.193;3263.434;3338.155;3380.515;3408.476;3420.436;3492.677;3521.236;3566.477;3586.717;3600.957;3643.558;3787.160;3847.400;3919.921;3969.602;4003.522;4077.763;4152.684;4198.684;4284.925;4329.166;4362.727;4453.888;4476.248;4556.968;4592.208
odo,56,20.0,20,25,15,router_5,router_12,3,True,,4011.52341251,0.9008368939440687,17.560;75.201;141.842;198.402;218.963;279.603;322.164;419.725;472.926;522.567;558.127;578.527;590.928;628.488;668.128;776.690;788.330;834.970;914.531;970.172;1006.733;1032.293;1058.853;1176.495;1217.654;1278.215;1323.855;1358.416;1438.977;1457.617;1509.177;1543.818;1569.178;1614.739;1642.379;1648.019;1672.660;1713.220;1729.860;1780.421;1808.061;2146.422;2168.982;2229.543;2270.743;2304.304;2316.944;2347.864;2429.425;2481.066;2522.626;2553.187;2587.747;2615.388;2648.508;2707.149;2744.269;2771.829;2838.470;2882.030;2932.591;3002.152;3059.713;3146.274;3272.915;3285.555;3354.196;3438.837;3517.398;3569.039;3610.679;3665.400;3689.040;3719.600;3736.241;3777.801;3797.441;3839.082;3845.761;3957.323;3988.883;4011.523
odo,56,20.0,20,25,16,router_5,router_12,3,True,,3814.12346251,0.9003975992262236,27.160;71.721;95.361;129.922;193.482;230.043;295.604;326.404;354.964;393.765;458.166;533.807;556.447;570.567;594.128;626.768;671.328;721.889;775.450;794.250;808.810;880.371;906.931;975.572;986.212;1006.853;1014.533;1066.173;1121.734;1208.295;1218.855;1257.496;1265.056;1319.856;1353.497;1402.057;1446.618;1493.419;1589.060;1610.620;1644.261;2018.221;2070.862;2177.423;2215.424;2239.024;2276.225;2356.866;2385.426;2410.067;2439.987;2505.628;2555.188;2609.829;2616.469;2641.749;2659.389;2802.951;2871.352;2942.953;2985.514;3012.314;3038.314;3050.875;3105.435;3154.076;3164.636;3293.198;3310.838;3387.479;3432.119;3449.679;3499.240;3530.880;3540.441;3605.642;3662.202;3705.843;3714.163;3731.363;3781.003;3814.123
odo,56,20.0,20,25,17,router_5,router_12,3,True,,3806.96317501,0.9020197150697626,70.561;104.201;169.762;226.163;249.723;267.283;285.844;375.485;417.045;474.606;582.208;602.768;632.408;676.969;694.609;743.250;761.810;806.450;850.011;875.571;932.132;958.772;971.332;1001.893;1043.533;1105.094;1165.655;1188.295;1212.935;1262.496;1298.136;1308.896;1377.537;1467.098;1502.738;1563.299;1608.940;1630.900;1677.541;1699.701;1720.101;2040.061;2044.701;2077.342;2081.902;2127.542;2156.062;2195.663;2291.224;2389.785;2462.426;2515.987;2553.627;2591.268;2634.788;2691.429;2738.989;2764.630;2827.191;2886.751;2910.392;2938.032;2959.152;3036.713;3106.274;3137.074;3220.676;3268.236;3294.237;3347.437;3353.997;3412.798;3442.439;3484.359;3525.000;3573.560;3586.200;3607.561;3647.201;3681.762;3770.403;3806.963
odo,56,20.0,20,25,24,router_6,router_12,3,True,,3984.32568751,0.9007954550973414,44.961;102.361;108.002;137.962;149.522;181.123;264.764;302.404;321.124;380.685;412.325;439.885;460.526;497.166;526.727;563.287;601.288;647.848;678.649;710.209;746.609;757.250;821.890;869.411;933.012;973.572;989.132;1034.693;1051.333;1075.973;1146.534;1170.174;1244.735;1270.736;1297.536;1329.096;1355.737;1376.297;1381.937;1396.497;1422.138;1731.098;1743.658;1876.860;1938.421;2032.062;2145.703;2171.263;2222.904;2238.544;2294.105;2329.706;2431.267;2487.827;2538.388;2577.949;2678.590;2704.150;2742.951;2766.591;2829.512;2858.712;2985.354;3014.914;3183.476;3243.877;3315.438;3409.079;3429.720;3466.040;3497.640;3558.281;3624.842;3684.403;3708.043;3745.604;3812.244;3871.765;3885.325;3914.965;3960.606;3984.326
odo,56,20.0,20,25,25,router_6,router_12,3,True,,4159.40793751,0.8994562196717324,20.960;48.521;66.161;88.721;109.921;136.482;199.123;214.643;258.283;392.245;467.046;517.687;556.247;657.808;671.448;710.089;736.649;766.210;795.410;829.050;842.691;863.331;903.051;921.852;993.413;1037.013;1227.656;1240.296;1277.856;1310.257;1353.857;1397.498;1428.418;1495.979;1550.780;1666.341;1763.982;1792.623;1838.263;1913.904;1977.425;2318.985;2352.546;2479.107;2491.747;2541.388;2558.667;2586.268;2614.828;2706.469;2765.110;2786.670;2834.271;2888.912;2962.473;3063.034;3109.594;3164.155;3209.796;3261.356;3290.917;3346.477;3383.678;3415.278;3432.919;3453.559;3485.199;3551.760;3592.161;3612.561;3654.201;3693.762;3708.562;3730.202;3820.763;3873.164;3988.726;4020.326;4039.886;4072.287;4116.847;4159.408
odo,56,20.0,20,25,26,router_6,router_12,3,True,,3403.83745001,0.90316232257043,38.961;53.961;136.522;167.322;177.882;208.443;308.844;347.405;380.605;410.166;427.366;472.567;488.967;531.607;552.168;573.808;621.448;650.569;663.769;725.410;769.970;829.611;852.331;888.891;953.452;984.092;1006.733;1039.853;1078.493;1117.054;1157.694;1167.054;1188.615;1213.255;1231.895;1240.975;1254.615;1318.256;1350.896;1377.537;1506.098;1820.058;1837.619;1859.179;1922.820;1945.460;2016.021;2075.661;2110.422;2140.422;2172.823;2222.383;2307.585;2314.145;2370.546;2384.546;2411.186;2434.946;2478.507;2515.707;2562.508;2613.069;2641.709;2679.349;2703.990;2753.630;2785.271;2798.670;2840.230;2879.871;2910.511;2944.152;2967.872;3067.433;3119.994;3180.395;3196.955;3214.515;3267.716;3339.277;3365.917;3403.837
odo,56,20.0,20,25,12,router_11,router_12,2,True,,3172.43927501,0.944156469758874,11.800;36.401;126.802;141.002;210.403;212.803;274.204;303.604;391.405;439.806;487.206;523.607;577.008;586.408;598.808;622.608;641.609;681.009;696.409;749.810;767.210;833.611;874.012;916.412;950.812;970.613;1027.214;1186.616;1237.016;1246.416;1251.816;1258.217;1296.617;1335.017;1379.418;1427.219;1441.619;1470.019;1492.420;1539.420;1551.820;1866.421;1932.822;1943.222;1950.222;1972.623;1989.023;2008.023;2020.423;2037.023;2072.824;2080.224;2110.624;2179.226;2217.626;2234.226;2243.626;2270.627;2274.427;2354.228;2362.628;2381.628;2415.029;2431.629;2440.229;2456.829;2488.230;2540.831;2581.431;2673.233;2740.234;2748.034;2775.834;2792.234;2809.635;2851.035;2878.436;2913.836;2963.237;2972.637;3071.038;3172.439
odo,56,20.0,20,25,13,router_11,router_12,2,True,,2664.43297501,0.9462611155799523,11.000;15.400;61.601;85.001;99.401;129.802;152.202;173.602;218.003;267.404;287.204;300.604;311.004;321.404;349.805;361.205;383.405;422.806;444.206;454.406;517.807;557.207;582.608;656.009;661.409;705.809;712.009;745.410;797.210;804.611;811.611;839.411;862.411;900.612;946.013;994.613;1007.014;1030.414;1059.814;1160.216;1179.216;1506.817;1564.217;1645.619;1668.019;1687.419;1699.819;1760.420;1771.820;1788.220;1796.821;1871.822;1878.822;1971.423;1974.823;1993.824;2003.224;2015.624;2042.024;2048.424;2057.824;2063.224;2071.025;2079.425;2102.825;2177.026;2188.826;2222.227;2296.428;2307.428;2342.829;2361.229;2397.829;2428.230;2439.630;2458.630;2486.030;2543.431;2565.831;2608.832;2631.832;2664.433
odo,56,20.0,20,25,14,router_11,router_12,2,True,,2699.23310001,0.9466752644989329,48.601;89.001;115.201;137.602;178.002;189.402;193.202;288.604;295.604;317.004;324.004;329.404;338.804;366.205;382.805;413.805;429.206;439.406;492.807;550.207;589.208;640.609;671.009;682.409;728.610;746.010;795.411;819.211;842.211;877.612;899.012;953.413;971.613;983.413;1003.814;1028.414;1069.015;1077.615;1123.815;1158.216;1171.616;1429.416;1436.816;1465.217;1496.617;1507.017;1515.417;1569.818;1602.218;1627.619;1665.019;1706.420;1722.220;1763.621;1769.021;1792.421;1810.621;1831.021;1874.422;1930.823;1951.423;1962.823;2040.224;2094.425;2127.825;2132.225;2154.626;2179.026;2200.426;2296.228;2308.628;2323.628;2357.029;2371.429;2536.831;2551.031;2575.431;2602.432;2607.832;2623.232;2683.833;2699.233
odo,56,20.0,20,25,6,router_13,router_12,3,True,,3602.40271251,0.903276606305247,43.961;82.601;115.362;138.002;168.922;212.563;266.123;306.884;326.044;333.204;429.966;459.166;478.807;572.368;611.529;653.089;665.489;688.130;728.890;762.891;852.892;910.533;924.173;970.814;1029.734;1058.494;1129.135;1149.776;1165.496;1202.256;1225.856;1278.497;1338.138;1366.778;1443.539;1494.700;1503.460;1529.821;1564.181;1672.823;1719.463;2086.424;2138.385;2161.185;2202.386;2256.026;2292.347;2324.987;2357.627;2362.387;2390.028;2424.388;2463.029;2494.669;2525.830;2554.470;2578.110;2592.470;2607.271;2675.911;2702.871;2714.512;2796.873;2828.473;2879.114;2890.754;2958.395;2988.275;3022.275;3038.235;3051.796;3081.356;3106.116;3169.757;3210.918;3288.559;3333.319;3365.720;3412.360;3512.002;3540.762;3602.403
